species,file_name,is_duplicate,duplicate_of
acanthorhynchus tenuirostris,project_echo_bucket_3__region_49.150-50.200.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_45.250-46.550.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_43.250-45.250.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_27.800-29.450.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_22.000-24.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_0.350-2.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_31.000-32.950.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_9.000-10.800.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_39.250-41.250.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_33.700-34.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_12.100-14.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_0.800-2.800.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_4.000-6.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_14.700-16.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_45.250-46.550.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_44.950-46.450.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_14.100-15.150.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_4.500-6.500.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_12.800-14.800.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_6.650-7.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_0.000-2.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_8.250-10.250.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_27.800-29.450.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_2.250-4.250.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_9.150-11.150.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_10.700-12.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_9.350-10.800.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_10.100-12.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_14.800-15.850.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_6.650-7.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_2.100-4.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_2.950-4.950.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_34.750-36.600.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_42.950-44.950.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_2.300-4.300.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_0.800-2.800.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_2.250-4.250.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_6.000-8.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_48.400-50.400.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_10.100-12.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_3.000-5.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_1__region_6.250-8.250.wav,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_8.100-10.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_0.050-2.050.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_2.950-4.950.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_0.350-2.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_34.700-36.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_31.700-33.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_24.050-26.050.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_22.000-24.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_42.700-44.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_3.800-5.800.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_10.700-12.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_22.300-24.300.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_4.400-5.450.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_7.000-9.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_2.000-4.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_4.100-6.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_1.000-3.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_2.300-4.300.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_25.000-26.350.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_31.700-33.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_6.200-8.200.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_8.800-10.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_42.700-44.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_12.700-14.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_30.700-32.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_0.650-2.650.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_6.200-8.200.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_7.550-8.850.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_22.300-24.300.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_5.700-7.700.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_0.650-2.650.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_5.000-7.000.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_14.100-15.150.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_6.100-8.100.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_6.250-8.250.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_3__region_42.550-44.550.mp3,False,
acanthorhynchus tenuirostris,project_echo_bucket_2__region_34.000-36.000.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_396.150-397.300.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_102.553-104.553.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_55.800-57.800.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_24.389-26.338.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_834.950-836.150.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_38.882-40.582.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_55.800-57.800.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_33.900-34.950.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_6.647-7.697.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_10.700-12.300.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_37.800-39.800.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_106.702-108.701.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_18.550-20.550.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_396.050-397.100.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_106.702-108.701.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_69.800-71.800.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_582.000-583.600.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_396.050-397.100.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_3.249-5.098.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_598.350-599.650.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_539.900-541.300.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_117.946-119.596.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_4.250-5.300.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_16.592-18.592.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_168.550-169.650.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_110.800-112.799.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_10.595-12.594.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_34.934-36.733.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_8.596-10.595.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_581.550-583.550.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_14.044-15.093.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_4.500-6.500.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_6.150-8.150.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_12.500-14.500.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_10.595-12.594.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_16.592-18.592.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_24.389-26.338.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_71.800-73.800.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_134.889-136.888.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_12.594-14.593.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_126.900-127.950.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_90.509-91.508.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_6.500-8.150.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_504.750-506.000.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_4.250-5.300.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_34.934-36.733.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_134.889-136.888.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_14.593-16.592.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_6.150-8.150.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_18.400-20.400.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_88.910-90.509.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_27.138-29.137.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_80.314-82.313.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_111.000-112.050.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_27.400-29.400.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_14.893-16.892.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_455.050-456.650.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_117.946-119.596.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_553.050-554.050.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_566.150-567.350.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_111.000-112.050.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_29.137-31.136.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_28.050-29.150.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_796.400-797.400.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_4.500-6.500.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_18.592-20.491.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_143.385-145.384.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_455.050-456.650.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_152.000-153.300.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_525.900-527.300.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_21.590-23.589.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_615.400-616.850.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_0.050-1.699.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_553.050-554.050.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_80.314-82.313.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_63.800-65.800.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_396.150-397.300.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_27.138-29.137.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_33.285-34.684.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_615.400-616.850.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_6.647-7.697.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_5.747-7.247.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_70.750-72.750.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_539.900-541.300.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_417.650-419.200.mp3,False,
vulpes vulpes,project_echo_bucket_1__region_855.450-856.500.wav,False,
vulpes vulpes,project_echo_bucket_2__region_104.702-106.702.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_14.044-15.093.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_582.000-583.600.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_161.300-162.500.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_96.900-97.950.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_29.400-31.400.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_0.050-2.050.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_81.450-83.450.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_10.700-12.300.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_8.596-9.846.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_100.900-102.100.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_3.448-5.248.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_110.550-112.549.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_3.249-5.098.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_1.649-3.648.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_6.500-8.150.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_89.210-91.209.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_566.150-567.350.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_18.592-20.491.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_81.450-83.450.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_417.650-419.200.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_73.800-75.800.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_701.900-703.900.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_127.692-129.691.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_27.400-29.400.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_21.590-23.589.mp3,False,
vulpes vulpes,project_echo_bucket_2__region_1.649-3.648.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_143.385-145.384.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_98.750-99.800.mp3,False,
vulpes vulpes,project_echo_bucket_3__region_39.800-41.800.mp3,False,
vulpes vulpes,project_echo_bucket_1__region_57.800-59.800.wav,False,
vulpes vulpes,project_echo_bucket_3__region_96.900-97.950.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_092.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_044.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_078.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_010.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_045.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_020.mp3,False,
rattus norvegicus,project_echo_bucket_2__region_2.449-4.448.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_065.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_070.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_025.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_064.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_039.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_091.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_052.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_050.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_035.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_036.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_053.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_021.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_086.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_090.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_073.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_070.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_050.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_003.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_097.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_074.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_031.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_072.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_027.mp3,False,
rattus norvegicus,project_echo_bucket_2__region_4.198-6.197.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_087.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_041.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_060.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_061.mp3,False,
rattus norvegicus,project_echo_bucket_2__region_0.200-2.199.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_082.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_2.649-4.648.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_078.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_092.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_021.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_091.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_061.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_098.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_017.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_094.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_020.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_4.198-6.197.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_090.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_0.200-2.199.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_068.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_029.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_047.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_3.998-5.997.mp3,False,
rattus norvegicus,project_echo_bucket_2__region_2.549-4.548.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_033.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_081.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_089.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_075.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_013.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_085.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_057.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_062.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_054.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_085.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_071.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_006.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_058.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_042.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_040.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_010.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_013.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_7.397-8.696.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_084.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_022.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_026.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_052.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_080.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_051.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_055.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_6.347-7.347.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_075.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_007.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_022.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_042.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_095.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_088.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_074.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_079.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_053.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_027.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_054.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_045.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_041.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_093.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_0.500-2.249.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_043.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_096.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_059.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_048.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_4.648-6.647.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_049.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_033.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_040.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_096.mp3,False,
rattus norvegicus,project_echo_bucket_2__region_4.648-6.647.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_071.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_037.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_018.mp3,False,
rattus norvegicus,project_echo_bucket_3__region_2.199-4.198.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_066.mp3,False,
rattus norvegicus,project_echo_bucket_3__Rat_Audio_047.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_043.mp3,False,
rattus norvegicus,project_echo_bucket_2__Rat_Audio_059.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_44.000-46.000.mp3,False,
rhipidura rufifrons,project_echo_bucket_1__region_9.900-11.300.wav,False,
rhipidura rufifrons,project_echo_bucket_3__region_27.450-29.450.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_0.050-2.050.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_3.350-5.350.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_15.600-16.850.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_4.000-6.000.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_3.150-4.400.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_5.900-7.900.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_2.200-3.800.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_11.600-13.600.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_20.950-22.950.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_8.550-10.300.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_35.450-37.450.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_86.350-87.700.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_4.950-6.000.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_46.000-47.750.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_29.200-31.200.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_9.050-10.200.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_23.550-25.550.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_24.950-26.950.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_63.200-64.500.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_37.950-39.150.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_0.950-2.950.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_40.550-42.550.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_21.050-23.050.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_32.500-33.700.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_44.600-46.600.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_4.850-6.850.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_7.900-9.900.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_21.550-23.550.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_80.550-82.550.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_32.500-33.700.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_0.300-1.600.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_108.450-110.450.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_34.700-36.700.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_9.100-11.100.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_24.550-26.550.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_7.100-9.100.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_47.100-49.100.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_7.900-9.900.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_99.750-101.150.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_9.900-11.300.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_45.450-47.450.mp3,False,
rhipidura rufifrons,project_echo_bucket_1__region_80.550-82.550.wav,False,
rhipidura rufifrons,project_echo_bucket_2__region_1.150-3.150.mp3,False,
rhipidura rufifrons,project_echo_bucket_3__region_1.800-3.100.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_36.700-38.700.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_24.500-26.500.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_44.000-46.000.mp3,False,
rhipidura rufifrons,project_echo_bucket_2__region_18.950-20.950.mp3,False,
