species_name,speed_kmh,location_lat,location_lon,audio_filename
Felis Catus,9.89,-38.2212,143.8949,region_6.597-8.296.npy
Felis Catus,9.89,-38.2212,143.8949,region_6.697-7.647.npy
Felis Catus,9.89,-38.2212,143.8949,region_6.697-8.396.npy
Felis Catus,9.89,-38.2212,143.8949,region_6.897-8.896.npy
Felis Catus,9.89,-38.2212,143.8949,region_7.097-9.096.npy
Felis Catus,9.89,-38.2212,143.8949,region_7.796-9.046.npy
Felis Catus,9.89,-38.2212,143.8949,region_8.146-10.000.npy
Felis Catus,9.89,-38.2212,143.8949,region_8.346-10.000.npy
Felis Catus,9.89,-38.2212,143.8949,region_8.396-10.000.npy
Felis Catus,9.89,-38.2212,143.8949,region_8.696-10.000.npy
Fulica atra,6.12,-38.1077,143.4,region_121.950-123.050.npy
Fulica atra,6.12,-38.1077,143.4,region_13.100-15.100.npy
Fulica atra,6.12,-38.1077,143.4,region_15.100-16.050.npy
Fulica atra,6.12,-38.1077,143.4,region_15.400-17.400.npy
Fulica atra,6.12,-38.1077,143.4,region_3.000-5.000.npy
Fulica atra,6.12,-38.1077,143.4,region_4.900-6.900.npy
Fulica atra,6.12,-38.1077,143.4,region_62.550-64.300.npy
Fulica atra,6.12,-38.1077,143.4,region_71.800-73.800.npy
Fulica atra,6.12,-38.1077,143.4,region_73.800-75.700.npy
Fulica atra,6.12,-38.1077,143.4,region_78.250-80.250.npy
Fulica atra,6.12,-38.1077,143.4,region_8.450-9.050.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_0.000-2.000.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_0.600-2.250.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_0.750-2.750.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_1.000-3.000.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_17.300-19.300.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_18.100-19.600.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_19.750-21.200.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_2.050-4.050.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_2.100-4.100.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_2.750-4.750.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_3.000-4.800.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_3.050-4.200.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_31.550-33.550.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_34.150-36.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_36.150-38.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_4.050-6.050.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_40.150-42.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_44.150-46.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_46.150-48.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_48.150-50.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_50.150-52.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_54.150-56.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_56.150-58.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_58.150-60.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_60.000-61.250.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_62.150-64.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_66.150-68.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_70.150-72.150.npy
Gallinula tenebrosa,6.24,-38.1457,143.4426,region_78.150-80.150.npy
Geopelia cuneata,7.42,-38.2068,143.4173,region_0.350-2.350.npy
Geopelia cuneata,7.42,-38.2068,143.4173,region_2.350-4.350.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.000-2.000.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.050-2.050.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.100-2.100.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.150-2.150.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.250-2.250.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.300-2.300.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.350-2.350.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.550-2.550.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.800-2.450.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_0.800-2.800.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_1.400-3.400.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_1.850-3.850.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_2.000-4.000.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_2.100-3.500.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_2.100-4.100.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_2.150-4.150.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_2.250-4.250.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_2.350-4.350.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_2.550-3.900.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_3.000-5.000.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_3.400-4.700.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_3.600-5.600.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_4.000-6.000.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_4.100-6.100.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_4.150-6.150.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_4.250-6.250.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_4.350-6.350.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_4.600-6.600.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_4.750-6.750.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_5.600-6.150.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_6.000-8.000.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_6.100-8.100.npy
Gerygone mouki,8.11,-38.3311,143.6253,region_6.150-7.700.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_0.000-2.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_0.950-2.950.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_1.050-3.050.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_10.000-12.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_10.400-12.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_101.350-103.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_106.400-108.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_107.350-109.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_115.050-117.050.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_12.000-14.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_12.400-14.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_121.350-123.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_123.350-125.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_123.500-125.500.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_133.350-135.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_135.350-137.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_14.000-16.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_14.050-16.050.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_14.400-16.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_157.050-158.450.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_16.000-18.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_16.300-17.950.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_16.400-18.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_168.400-170.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_170.400-171.700.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_190.450-192.450.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_192.450-193.450.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_2.000-4.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_2.050-4.050.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_2.400-3.600.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_2.700-4.700.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_2.950-3.550.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_20.000-22.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_20.400-22.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_20.850-22.850.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_206.800-208.800.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_208.800-209.800.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_217.550-219.300.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_22.400-24.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_22.850-23.950.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_239.100-241.100.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_24.400-26.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_241.100-242.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_25.350-27.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_259.250-261.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_263.250-265.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_267.250-269.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_273.250-275.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_275.250-277.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_279.250-281.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_28.000-30.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_28.400-30.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_283.250-285.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_293.250-295.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_3.000-5.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_3.050-5.050.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_3.300-5.300.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_3.350-5.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_30.000-32.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_30.400-32.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_307.250-309.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_311.250-313.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_313.250-315.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_32.400-34.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_329.250-331.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_331.250-333.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_333.250-335.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_335.250-337.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_337.250-339.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_34.400-36.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_357.250-359.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_36.300-37.700.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_369.250-371.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_375.250-377.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_377.250-379.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_38.000-40.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_38.400-40.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_383.250-385.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_395.250-397.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_4.000-5.150.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_4.000-6.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_4.150-6.150.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_4.700-6.100.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_4.700-6.300.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_4.900-6.900.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_409.250-411.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_41.350-43.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_43.350-44.150.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_44.300-46.300.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_46.000-48.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_47.350-49.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_49.750-51.700.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_5.000-6.250.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_53.700-55.600.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_54.400-56.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_54.850-56.850.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_56.850-58.700.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_6.000-8.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_6.150-6.950.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_6.400-8.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_60.900-61.950.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_64.400-66.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_66.400-68.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_68.400-69.100.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_69.350-71.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_71.000-73.000.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_73.000-74.550.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_75.400-77.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_77.400-78.450.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_8.400-10.400.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_81.350-83.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_83.350-85.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_91.350-93.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_93.350-95.350.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_94.450-96.450.npy
Haliastur sphenurus,18.06,-38.0289,143.5092,region_96.450-97.500.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_0.900-2.900.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_15.000-17.000.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_17.000-19.000.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_19.000-21.000.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_21.000-23.000.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_23.000-23.800.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_26.150-28.150.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_26.950-28.950.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_30.950-32.950.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_4.900-6.900.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_45.050-47.050.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_54.050-56.050.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_56.050-58.050.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_58.050-60.050.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_6.300-8.300.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_6.900-8.900.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_60.050-61.850.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_62.400-64.400.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_64.400-66.400.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_66.400-68.400.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_68.400-70.400.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_70.400-72.400.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_74.400-76.400.npy
Irediparra gallinacea,26.74,-38.4858,143.6208,region_8.300-10.300.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_0.250-1.750.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_11.200-13.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_13.200-15.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_15.200-17.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_17.200-19.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_2.350-4.350.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_23.200-25.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_23.650-25.650.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_25.650-27.650.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_27.200-29.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_27.650-29.650.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_29.200-31.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_29.650-31.650.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_31.200-33.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_31.650-32.849.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_5.200-7.200.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_5.350-6.750.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_6.950-8.650.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_7.250-8.700.npy
Lalage leucomela,25.64,-38.1073,143.8256,region_9.150-10.800.npy
Litoria inermis,9.53,-38.1167,143.306,region_104.100-104.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_105.000-107.000.npy
Litoria inermis,9.53,-38.1167,143.306,region_107.000-109.000.npy
Litoria inermis,9.53,-38.1167,143.306,region_113.500-115.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_115.500-117.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_117.500-119.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_119.500-121.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_123.500-125.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_125.500-127.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_129.500-131.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_131.500-133.250.npy
Litoria inermis,9.53,-38.1167,143.306,region_133.300-135.300.npy
Litoria inermis,9.53,-38.1167,143.306,region_135.300-137.300.npy
Litoria inermis,9.53,-38.1167,143.306,region_138.000-138.550.npy
Litoria inermis,9.53,-38.1167,143.306,region_14.400-16.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_141.050-143.050.npy
Litoria inermis,9.53,-38.1167,143.306,region_143.050-145.050.npy
Litoria inermis,9.53,-38.1167,143.306,region_145.050-147.050.npy
Litoria inermis,9.53,-38.1167,143.306,region_147.400-149.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_151.400-153.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_153.400-155.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_157.400-159.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_159.400-161.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_16.700-17.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_163.400-165.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_165.400-167.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_167.400-169.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_169.400-171.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_171.400-173.400.npy
Litoria inermis,9.53,-38.1167,143.306,region_173.950-174.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_18.650-20.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_181.400-183.300.npy
Litoria inermis,9.53,-38.1167,143.306,region_183.350-185.000.npy
Litoria inermis,9.53,-38.1167,143.306,region_185.100-187.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_187.100-189.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_189.100-191.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_191.100-193.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_193.100-194.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_195.150-196.850.npy
Litoria inermis,9.53,-38.1167,143.306,region_197.100-199.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_2.150-3.450.npy
Litoria inermis,9.53,-38.1167,143.306,region_20.650-21.250.npy
Litoria inermis,9.53,-38.1167,143.306,region_201.100-203.050.npy
Litoria inermis,9.53,-38.1167,143.306,region_21.300-23.300.npy
Litoria inermis,9.53,-38.1167,143.306,region_213.850-215.850.npy
Litoria inermis,9.53,-38.1167,143.306,region_215.850-217.850.npy
Litoria inermis,9.53,-38.1167,143.306,region_219.700-221.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_221.700-223.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_223.700-225.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_225.700-227.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_227.700-229.450.npy
Litoria inermis,9.53,-38.1167,143.306,region_229.650-231.300.npy
Litoria inermis,9.53,-38.1167,143.306,region_23.300-25.300.npy
Litoria inermis,9.53,-38.1167,143.306,region_231.450-233.450.npy
Litoria inermis,9.53,-38.1167,143.306,region_235.000-235.550.npy
Litoria inermis,9.53,-38.1167,143.306,region_241.500-243.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_243.500-245.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_245.500-247.000.npy
Litoria inermis,9.53,-38.1167,143.306,region_248.700-250.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_25.700-26.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_251.750-253.050.npy
Litoria inermis,9.53,-38.1167,143.306,region_26.650-28.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_28.750-30.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_294.800-296.300.npy
Litoria inermis,9.53,-38.1167,143.306,region_297.050-298.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_30.750-32.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_300.000-302.000.npy
Litoria inermis,9.53,-38.1167,143.306,region_302.000-304.000.npy
Litoria inermis,9.53,-38.1167,143.306,region_304.000-305.550.npy
Litoria inermis,9.53,-38.1167,143.306,region_305.700-307.700.npy
Litoria inermis,9.53,-38.1167,143.306,region_307.700-308.350.npy
Litoria inermis,9.53,-38.1167,143.306,region_308.450-310.450.npy
Litoria inermis,9.53,-38.1167,143.306,region_310.450-312.450.npy
Litoria inermis,9.53,-38.1167,143.306,region_312.450-314.450.npy
Litoria inermis,9.53,-38.1167,143.306,region_314.950-316.050.npy
Litoria inermis,9.53,-38.1167,143.306,region_316.300-317.500.npy
Litoria inermis,9.53,-38.1167,143.306,region_317.550-318.950.npy
Litoria inermis,9.53,-38.1167,143.306,region_32.750-34.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_320.650-322.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_322.650-324.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_324.650-326.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_326.650-328.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_328.650-330.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_330.650-332.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_332.650-334.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_334.650-336.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_336.650-338.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_338.650-340.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_34.750-36.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_340.650-342.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_342.650-344.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_344.650-346.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_346.650-348.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_348.650-350.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_350.650-352.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_352.650-354.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_354.650-356.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_356.650-358.650.npy
Litoria inermis,9.53,-38.1167,143.306,region_359.050-361.050.npy
Litoria inermis,9.53,-38.1167,143.306,region_36.750-38.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_361.050-361.800.npy
Litoria inermis,9.53,-38.1167,143.306,region_361.900-363.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_363.900-365.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_365.900-367.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_367.900-369.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_369.900-371.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_371.900-373.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_373.900-375.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_375.900-377.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_377.900-379.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_379.900-381.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_38.750-40.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_381.900-383.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_383.900-385.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_385.900-387.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_387.900-389.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_389.900-391.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_391.900-393.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_393.900-395.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_395.900-397.900.npy
Litoria inermis,9.53,-38.1167,143.306,region_398.550-399.350.npy
Litoria inermis,9.53,-38.1167,143.306,region_40.750-42.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_42.750-44.750.npy
Litoria inermis,9.53,-38.1167,143.306,region_423.100-425.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_425.100-427.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_427.100-429.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_429.100-431.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_431.100-433.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_433.100-435.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_435.100-437.100.npy
Litoria inermis,9.53,-38.1167,143.306,region_437.100-439.100.npy
